Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
plantedMushroom2,blocks,Block,,,"[DECEA3]Growing[ffffff] Mushrooms",,"[DECEA3]Anbau[ffffff] Pilze","[DECEA3]creciendo[ffffff] Setas","[DECEA3]pousse[ffffff] Champignons","[DECEA3]in crescita[ffffff] Funghi","[DECEA3]生育中[ffffff] キノコ（生育中）","[DECEA3]성장 중[ffffff] 버섯","[DECEA3]rosnący[ffffff] Grzyby","[DECEA3]cultivo[ffffff] Cogumelos","[DECEA3]растет[ffffff] Грибы","[DECEA3]Yetişen[ffffff] Mantarlar","[DECEA3]生长中[ffffff] 蘑菇","[DECEA3]生長中[ffffff] 蘑菇"
plantedMushroom3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Mushrooms",,"[00ff00]Sammeln[ffffff] Pilze","[00ff00]Cosechar[ffffff] Setas","[00ff00]Récolter[ffffff] Champignons","[00ff00]Raccogli[ffffff] Funghi","[00ff00]採取する：[ffffff] キノコ","[00ff00]수확[ffffff] 버섯","[00ff00]Pozyskaj[ffffff] Grzyby","[00ff00]Colher[ffffff] Cogumelos","[00ff00]Добыть[ffffff] Грибы","[00ff00]Topla[ffffff] Mantarlar","[00ff00]收集[ffffff] 蘑菇","[00ff00]收穫[ffffff] 蘑菇"
plantedPotato1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Potato",,"[aaaaab][DECEA3]Samen[ffffff] Kartoffel","[aaaaab][DECEA3]semilla[ffffff] Patata","[aaaaab][DECEA3]graine[ffffff] Pomme de terre","[aaaaab][DECEA3]seme[ffffff] Patata","[aaaaab][DECEA3]種子[ffffff] ジャガイモ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 감자","[aaaaab][DECEA3]nasiono[ffffff] Ziemniak","[aaaaab][DECEA3]semente[ffffff] Batata","[aaaaab][DECEA3]семя[ffffff] Картофель","[aaaaab][DECEA3]Tohum[ffffff] Patates","[aaaaab][DECEA3]种子[ffffff] 土豆（种子）","[aaaaab][DECEA3]種子[ffffff] 土豆（種子）"
plantedPotato2,blocks,Block,,,"[DECEA3]Growing[ffffff] Potato",,"[DECEA3]Anbau[ffffff] Kartoffel","[DECEA3]creciendo[ffffff] Patata","[DECEA3]pousse[ffffff] Pomme de terre","[DECEA3]in crescita[ffffff] Patata","[DECEA3]生育中[ffffff] ジャガイモ（生育中）","[DECEA3]성장 중[ffffff] 감자","[DECEA3]rosnący[ffffff] Ziemniak","[DECEA3]cultivo[ffffff] Batata","[DECEA3]растет[ffffff] Картофель","[DECEA3]Yetişen[ffffff] Patates","[DECEA3]生长中[ffffff] 土豆","[DECEA3]生長中[ffffff] 土豆"
plantedPotato3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Potato Plant",,"[00ff00]Sammeln[ffffff] Kartoffelpflanze","[00ff00]Cosechar[ffffff] Planta de patata","[00ff00]Récolter[ffffff] Plant de pomme de terre","[00ff00]Raccogli[ffffff] Pianta di patata","[00ff00]採取する：[ffffff] ジャガイモ","[00ff00]수확[ffffff] 감자","[00ff00]Pozyskaj[ffffff] Ziemniak — roślina","[00ff00]Colher[ffffff] Planta da batata","[00ff00]Добыть[ffffff] Растение «Картофель»","[00ff00]Topla[ffffff] Patates Bitkisi","[00ff00]收集[ffffff] 土豆植株","[00ff00]收穫[ffffff] 土豆植株"
plantedPumpkin1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Pumpkin",,"[aaaaab][DECEA3]Samen[ffffff] Kürbis","[aaaaab][DECEA3]semilla[ffffff] Calabaza","[aaaaab][DECEA3]graine[ffffff] Citrouille","[aaaaab][DECEA3]seme[ffffff] Zucca","[aaaaab][DECEA3]種子[ffffff] カボチャ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 호박","[aaaaab][DECEA3]nasiono[ffffff] Dynia","[aaaaab][DECEA3]semente[ffffff] Abóbora","[aaaaab][DECEA3]семя[ffffff] Тыква","[aaaaab][DECEA3]Tohum[ffffff] Bal Kabağı","[aaaaab][DECEA3]种子[ffffff] 南瓜（种子）","[aaaaab][DECEA3]種子[ffffff] 南瓜（種子）"
plantedPumpkin2,blocks,Block,,,"[DECEA3]Growing[ffffff] Pumpkin",,"[DECEA3]Anbau[ffffff] Kürbis","[DECEA3]creciendo[ffffff] Calabaza","[DECEA3]pousse[ffffff] Citrouille","[DECEA3]in crescita[ffffff] Zucca","[DECEA3]生育中[ffffff] カボチャ（生育中）","[DECEA3]성장 중[ffffff] 호박","[DECEA3]rosnący[ffffff] Dynia","[DECEA3]cultivo[ffffff] Abóbora","[DECEA3]растет[ffffff] Тыква","[DECEA3]Yetişen[ffffff] Bal Kabağı","[DECEA3]生长中[ffffff] 南瓜","[DECEA3]生長中[ffffff] 南瓜"
plantedPumpkin3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Pumpkin Plant",,"[00ff00]Sammeln[ffffff] Kürbispflanze","[00ff00]Cosechar[ffffff] Planta de calabaza","[00ff00]Récolter[ffffff] Plant de citrouille","[00ff00]Raccogli[ffffff] Pianta di zucca","[00ff00]採取する：[ffffff] カボチャ","[00ff00]수확[ffffff] 호박","[00ff00]Pozyskaj[ffffff] Dynia — roślina","[00ff00]Colher[ffffff] Planta de Abóbora","[00ff00]Добыть[ffffff] Растение «Тыква»","[00ff00]Topla[ffffff] Bal Kabağı Bitkisi","[00ff00]收集[ffffff] 南瓜植株","[00ff00]收穫[ffffff] 南瓜植株"
plantedYucca1,blocks,Block,,,"[aaaaab][DECEA3]Seed[ffffff] Yucca",,"[aaaaab][DECEA3]Samen[ffffff] Yucca","[aaaaab][DECEA3]semilla[ffffff] Yuca","[aaaaab][DECEA3]graine[ffffff] Yucca","[aaaaab][DECEA3]seme[ffffff] Yucca","[aaaaab][DECEA3]種子[ffffff] ユッカ（種子）","[aaaaab][DECEA3]씨앗[ffffff] 유카","[aaaaab][DECEA3]nasiono[ffffff] Jukka","[aaaaab][DECEA3]semente[ffffff] Yucca","[aaaaab][DECEA3]семя[ffffff] Юкка","[aaaaab][DECEA3]Tohum[ffffff] Avize Ağacı","[aaaaab][DECEA3]种子[ffffff] 丝兰（种子）","[aaaaab][DECEA3]種子[ffffff] 絲蘭（種子）"
plantedYucca2,blocks,Block,,,"[DECEA3]Growing[ffffff] Yucca",,"[DECEA3]Anbau[ffffff] Yucca","[DECEA3]creciendo[ffffff] Yuca","[DECEA3]pousse[ffffff] Yucca","[DECEA3]in crescita[ffffff] Yucca","[DECEA3]生育中[ffffff] ユッカ（生育中）","[DECEA3]성장 중[ffffff] 유카","[DECEA3]rosnący[ffffff] Jukka","[DECEA3]cultivo[ffffff] Yucca","[DECEA3]растет[ffffff] Юкка","[DECEA3]Yetişen[ffffff] Avize Ağacı","[DECEA3]生长中[ffffff] 丝兰","[DECEA3]生長中[ffffff] 絲蘭"
plantedYucca3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Yucca Plant",,"[00ff00]Sammeln[ffffff] Yucca-Pflanze","[00ff00]Cosechar[ffffff] Planta de yuca","[00ff00]Récolter[ffffff] Plant de yucca","[00ff00]Raccogli[ffffff] Pianta di yucca","[00ff00]採取する：[ffffff] ユッカ","[00ff00]수확[ffffff] 유카","[00ff00]Pozyskaj[ffffff] Jukka — roślina","[00ff00]Colher[ffffff] Planta de Yucca","[00ff00]Добыть[ffffff] Растение «Юкка»","[00ff00]Topla[ffffff] Avize Ağacı Bitkisi","[00ff00]收集[ffffff] 丝兰植株","[00ff00]收穫[ffffff] 絲蘭植株"
treePlantedMountainPine1m,blocks,Block,,,"[aaaaaa][DECEA3]Seed[ffffff] Pine Seed",,"[aaaaaa][DECEA3]Samen[ffffff] Kiefernsamen","[aaaaaa][DECEA3]semilla[ffffff] Semilla de pino","[aaaaaa][DECEA3]graine[ffffff] Graine de pin","[aaaaaa][DECEA3]seme[ffffff] Pigna di pino montano","[aaaaaa][DECEA3]種子[ffffff] 松の種","[aaaaaa][DECEA3]씨앗[ffffff] 소나무","[aaaaaa][DECEA3]nasiono[ffffff] Nasiono sosny","[aaaaaa][DECEA3]semente[ffffff] Semente de Pinheiro","[aaaaaa][DECEA3]семя[ffffff] Семя сосны","[aaaaaa][DECEA3]Tohum[ffffff] Çam Tohumu","[aaaaaa][DECEA3]种子[ffffff] 松树种子","[aaaaaa][DECEA3]種子[ffffff] 松子"
treePlantedOak1m,blocks,Block,,,"[aaaaaa][DECEA3]Seed[ffffff] Oak Seed",,"[aaaaaa][DECEA3]Samen[ffffff] Eichensamen","[aaaaaa][DECEA3]semilla[ffffff] Semilla de roble","[aaaaaa][DECEA3]graine[ffffff] Graine de chêne","[aaaaaa][DECEA3]seme[ffffff] Ghianda di quercia","[aaaaaa][DECEA3]種子[ffffff] オークの種","[aaaaaa][DECEA3]씨앗[ffffff] 오크나무","[aaaaaa][DECEA3]nasiono[ffffff] Nasiono dębu","[aaaaaa][DECEA3]semente[ffffff] Semente de Carvalho","[aaaaaa][DECEA3]семя[ffffff] Семя дуба","[aaaaaa][DECEA3]Tohum[ffffff] Meşe Tohumu","[aaaaaa][DECEA3]种子[ffffff] 橡树种子","[aaaaaa][DECEA3]種子[ffffff] 橡樹種子"
treePlantedWinterPine1m,blocks,Block,,,"[aaaaaa][DECEA3]Seed[ffffff] Blue Spruce Seed",,"[aaaaaa][DECEA3]Samen[ffffff] Blaufichtensamen","[aaaaaa][DECEA3]semilla[ffffff] Semilla de pícea azul","[aaaaaa][DECEA3]graine[ffffff] Graine d'épicéa bleu","[aaaaaa][DECEA3]seme[ffffff] Pigna di abete del Colorado","[aaaaaa][DECEA3]種子[ffffff] 銀葉コロラド唐檜の種","[aaaaaa][DECEA3]씨앗[ffffff] 가문비나무","[aaaaaa][DECEA3]nasiono[ffffff] Nasiono świerku kłującego","[aaaaaa][DECEA3]semente[ffffff] Semente de Abeto Azul","[aaaaaa][DECEA3]семя[ffffff] Семя голубой ели","[aaaaaa][DECEA3]Tohum[ffffff] Mavi Ladin Tohumu","[aaaaaa][DECEA3]种子[ffffff] 蓝云杉种子","[aaaaaa][DECEA3]種子[ffffff] 藍雲杉種子"
treePlantedMountainPine1mx5,blocks,Block,,,"[aaaaaa][DECEA3]Seed[ffffff] Pine Seed[ffb400] x5[-]",,"[aaaaaa][DECEA3]Samen[ffffff] Kiefernsamen[ffb400] x5[-]","[aaaaaa][DECEA3]semilla[ffffff] Semilla de pino[ffb400] x5[-]","[aaaaaa][DECEA3]graine[ffffff] Graine de pin[ffb400] x5[-]","[aaaaaa][DECEA3]seme[ffffff] Pigna di pino montano[ffb400] x5[-]","[aaaaaa][DECEA3]種子[ffffff] 松の種[ffb400] x5[-]","[aaaaaa][DECEA3]씨앗[ffffff] 소나무[ffb400] x5[-]","[aaaaaa][DECEA3]nasiono[ffffff] Nasiono sosny[ffb400] x5[-]","[aaaaaa][DECEA3]semente[ffffff] Semente de Pinheiro[ffb400] x5[-]","[aaaaaa][DECEA3]семя[ffffff] Семя сосны[ffb400] x5[-]","[aaaaaa][DECEA3]Tohum[ffffff] Çam Tohumu[ffb400] x5[-]","[aaaaaa][DECEA3]种子[ffffff] 松树种子[ffb400] x5[-]","[aaaaaa][DECEA3]種子[ffffff] 松子[ffb400] x5[-]"
treePlantedOak1mx5,blocks,Block,,,"[aaaaaa][DECEA3]Seed[ffffff] Oak Seed[ffb400] x5[-]",,"[aaaaaa][DECEA3]Samen[ffffff] Eichensamen[ffb400] x5[-]","[aaaaaa][DECEA3]semilla[ffffff] Semilla de roble[ffb400] x5[-]","[aaaaaa][DECEA3]graine[ffffff] Graine de chêne[ffb400] x5[-]","[aaaaaa][DECEA3]seme[ffffff] Ghianda di quercia[ffb400] x5[-]","[aaaaaa][DECEA3]種子[ffffff] オークの種[ffb400] x5[-]","[aaaaaa][DECEA3]씨앗[ffffff] 오크나무[ffb400] x5[-]","[aaaaaa][DECEA3]nasiono[ffffff] Nasiono dębu[ffb400] x5[-]","[aaaaaa][DECEA3]semente[ffffff] Semente de Carvalho[ffb400] x5[-]","[aaaaaa][DECEA3]семя[ffffff] Семя дуба[ffb400] x5[-]","[aaaaaa][DECEA3]Tohum[ffffff] Meşe Tohumu[ffb400] x5[-]","[aaaaaa][DECEA3]种子[ffffff] 橡树种子[ffb400] x5[-]","[aaaaaa][DECEA3]種子[ffffff] 橡樹種子[ffb400] x5[-]"
treePlantedWinterPine1mx5,blocks,Block,,,"[aaaaaa][DECEA3]Seed[ffffff] Blue Spruce Seed[ffb400] x5[-]",,"[aaaaaa][DECEA3]Samen[ffffff] Blaufichtensamen[ffb400] x5[-]","[aaaaaa][DECEA3]semilla[ffffff] Semilla de pícea azul[ffb400] x5[-]","[aaaaaa][DECEA3]graine[ffffff] Graine d'épicéa bleu[ffb400] x5[-]","[aaaaaa][DECEA3]seme[ffffff] Pigna di abete del Colorado[ffb400] x5[-]","[aaaaaa][DECEA3]種子[ffffff] 銀葉コロラド唐檜の種[ffb400] x5[-]","[aaaaaa][DECEA3]씨앗[ffffff] 가문비나무[ffb400] x5[-]","[aaaaaa][DECEA3]nasiono[ffffff] Nasiono świerku kłującego[ffb400] x5[-]","[aaaaaa][DECEA3]semente[ffffff] Semente de Abeto Azul[ffb400] x5[-]","[aaaaaa][DECEA3]семя[ffffff] Семя голубой ели[ffb400] x5[-]","[aaaaaa][DECEA3]Tohum[ffffff] Mavi Ladin Tohumu[ffb400] x5[-]","[aaaaaa][DECEA3]种子[ffffff] 蓝云杉种子[ffb400] x5[-]","[aaaaaa][DECEA3]種子[ffffff] 藍雲杉種子[ffb400] x5[-]"

plantedAloe1x5,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Aloe Vera[ffb400] x5[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff] Aloe Vera[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff] Aloe vera[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff] Aloe vera[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff] Aloe vera[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] アロエ（種子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff] 알로에베라[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff] Aloes[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff] Babosa[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff] Алоэ вера[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff] Aloe Vera[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff] 芦荟（种子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 蘆薈（種子）[ffb400] x5[-]"
plantedAloe2x5,blocks,Block,,,"[DECEA3]Growing[ffffff] Aloe Vera[ffb400] x5[-]",,"[DECEA3]Anbau[ffffff] Aloe Vera[ffb400] x5[-]","[DECEA3]creciendo[ffffff] Aloe vera[ffb400] x5[-]","[DECEA3]pousse[ffffff] Aloe vera[ffb400] x5[-]","[DECEA3]in crescita[ffffff] Aloe vera[ffb400] x5[-]","[DECEA3]生育中[ffffff] アロエ（生育中）[ffb400] x5[-]","[DECEA3]성장 중[ffffff] 알로에베라[ffb400] x5[-]","[DECEA3]rosnący[ffffff] Aloes[ffb400] x5[-]","[DECEA3]cultivo[ffffff] Babosa[ffb400] x5[-]","[DECEA3]растет[ffffff] Алоэ вера[ffb400] x5[-]","[DECEA3]Yetişen[ffffff] Aloe Vera[ffb400] x5[-]","[DECEA3]生长中[ffffff] 芦荟[ffb400] x5[-]","[DECEA3]生長中[ffffff] 蘆薈[ffb400] x5[-]"
plantedAloe3HarvestDescx5,blocks,Block,,,"[00ff00]Harvest[ffffff] Aloe Vera Plant[ffb400] x5[-]",,"[00ff00]Sammeln[ffffff] Aloe-Vera-Pflanze[ffb400] x5[-]","[00ff00]Cosechar[ffffff] Planta de aloe vera[ffb400] x5[-]","[00ff00]Récolter[ffffff] Plant d'aloe vera[ffb400] x5[-]","[00ff00]Raccogli[ffffff] Pianta di aloe vera[ffb400] x5[-]","[00ff00]採取する：[ffffff] アロエ[ffb400] x5[-]","[00ff00]수확[ffffff] 알로에베라[ffb400] x5[-]","[00ff00]Pozyskaj[ffffff] Aloes — roślina[ffb400] x5[-]","[00ff00]Colher[ffffff] Planta de babosa[ffb400] x5[-]","[00ff00]Добыть[ffffff] Растение «Алоэ вера»[ffb400] x5[-]","[00ff00]Topla[ffffff] Aloe Vera Bitkisi[ffb400] x5[-]","[00ff00]收集[ffffff] 芦荟植株[ffb400] x5[-]","[00ff00]收穫[ffffff] 蘆薈植株[ffb400] x5[-]"
plantedBlueberry1x5,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Blueberry[ffb400] x5[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff] Heidelbeeren[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff] Mora[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff] Myrtille[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff] Mirtilli[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] ブルーベリー（種子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff] 블루베리[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff] Czarna jagoda[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff] Mirtilo[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff] Черника[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff] Yabanmersini[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff] 蓝莓（种子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 藍莓（種子）[ffb400] x5[-]"
plantedBlueberry2x5,blocks,Block,,,"[DECEA3]Growing[ffffff] Blueberry[ffb400] x5[-]",,"[DECEA3]Anbau[ffffff] Heidelbeeren[ffb400] x5[-]","[DECEA3]creciendo[ffffff] Mora[ffb400] x5[-]","[DECEA3]pousse[ffffff] Myrtille[ffb400] x5[-]","[DECEA3]in crescita[ffffff] Mirtilli[ffb400] x5[-]","[DECEA3]生育中[ffffff] ブルーベリー（生育中）[ffb400] x5[-]","[DECEA3]성장 중[ffffff] 블루베리[ffb400] x5[-]","[DECEA3]rosnący[ffffff] Czarna jagoda[ffb400] x5[-]","[DECEA3]cultivo[ffffff] Mirtilo[ffb400] x5[-]","[DECEA3]растет[ffffff] Черника[ffb400] x5[-]","[DECEA3]Yetişen[ffffff] Yabanmersini[ffb400] x5[-]","[DECEA3]生长中[ffffff] 蓝莓[ffb400] x5[-]","[DECEA3]生長中[ffffff] 藍莓[ffb400] x5[-]"
plantedBlueberry3HarvestDescx5,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-]",,"[00ff00]Sammeln[ffffff] Heidelbeerpflanze[ffb400] x5[-]","[00ff00]Cosechar[ffffff] Planta de moras[ffb400] x5[-]","[00ff00]Récolter[ffffff] Plant de myrtille[ffb400] x5[-]","[00ff00]Raccogli[ffffff] Pianta di mirtilli[ffb400] x5[-]","[00ff00]採取する：[ffffff] ブルーベリー[ffb400] x5[-]","[00ff00]수확[ffffff] 블루베리[ffb400] x5[-]","[00ff00]Pozyskaj[ffffff] Czarna jagoda — roślina[ffb400] x5[-]","[00ff00]Colher[ffffff] Planta de mirtilo[ffb400] x5[-]","[00ff00]Добыть[ffffff] Растение «Черника»[ffb400] x5[-]","[00ff00]Topla[ffffff] Yabanmersini Bitkisi[ffb400] x5[-]","[00ff00]收集[ffffff] 蓝莓植株[ffb400] x5[-]","[00ff00]收穫[ffffff] 藍莓植株[ffb400] x5[-]"
plantedChrysanthemum1x5,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Chrysanthemum[ffb400] x5[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff] Chrysantheme[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff] Crisantemo[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff] Chrysanthème[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff] Crisantemo[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 菊（種子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff] 국화[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff] Chryzantema[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff] Crisântemo[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff] Хризантема[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff] Krizantem[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff] 菊花（种子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 菊花（種子）[ffb400] x5[-]"
plantedChrysanthemum2x5,blocks,Block,,,"[DECEA3]Growing[ffffff] Chrysanthemum[ffb400] x5[-]",,"[DECEA3]Anbau[ffffff] Chrysantheme[ffb400] x5[-]","[DECEA3]creciendo[ffffff] Crisantemo[ffb400] x5[-]","[DECEA3]pousse[ffffff] Chrysanthème[ffb400] x5[-]","[DECEA3]in crescita[ffffff] Crisantemo[ffb400] x5[-]","[DECEA3]生育中[ffffff] 菊（生育中）[ffb400] x5[-]","[DECEA3]성장 중[ffffff] 국화[ffb400] x5[-]","[DECEA3]rosnący[ffffff] Chryzantema[ffb400] x5[-]","[DECEA3]cultivo[ffffff] Crisântemo[ffb400] x5[-]","[DECEA3]растет[ffffff] Хризантема[ffb400] x5[-]","[DECEA3]Yetişen[ffffff] Krizantem[ffb400] x5[-]","[DECEA3]生长中[ffffff] 菊花[ffb400] x5[-]","[DECEA3]生長中[ffffff] 菊花[ffb400] x5[-]"
plantedChrysanthemum3HarvestDescx5,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-]",,"[00ff00]Sammeln[ffffff] Chrysantheme[ffb400] x5[-]","[00ff00]Cosechar[ffffff] Crisantemo[ffb400] x5[-]","[00ff00]Récolter[ffffff] Chrysanthème[ffb400] x5[-]","[00ff00]Raccogli[ffffff] Crisantemo[ffb400] x5[-]","[00ff00]採取する：[ffffff] 菊[ffb400] x5[-]","[00ff00]수확[ffffff] 국화[ffb400] x5[-]","[00ff00]Pozyskaj[ffffff] Chryzantema[ffb400] x5[-]","[00ff00]Colher[ffffff] Crisântemo[ffb400] x5[-]","[00ff00]Добыть[ffffff] Хризантема[ffb400] x5[-]","[00ff00]Topla[ffffff] Krizantem[ffb400] x5[-]","[00ff00]收集[ffffff] 菊花[ffb400] x5[-]","[00ff00]收穫[ffffff] 菊花[ffb400] x5[-]"
plantedCoffee1x5,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Coffee[ffb400] x5[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff] Kaffee[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff] Café[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff] Café[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff] Caffè[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] コーヒー（種子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff] 커피[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff] Kawa[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff] Café[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff] Кофейное дерево[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff] Kahve[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff] 咖啡（种子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 咖啡（種子）[ffb400] x5[-]"
plantedCoffee2x5,blocks,Block,,,"[DECEA3]Growing[ffffff] Coffee[ffb400] x5[-]",,"[DECEA3]Anbau[ffffff] Kaffee[ffb400] x5[-]","[DECEA3]creciendo[ffffff] Café[ffb400] x5[-]","[DECEA3]pousse[ffffff] Café[ffb400] x5[-]","[DECEA3]in crescita[ffffff] Caffè[ffb400] x5[-]","[DECEA3]生育中[ffffff] コーヒー（生育中）[ffb400] x5[-]","[DECEA3]성장 중[ffffff] 커피[ffb400] x5[-]","[DECEA3]rosnący[ffffff] Kawa[ffb400] x5[-]","[DECEA3]cultivo[ffffff] Café[ffb400] x5[-]","[DECEA3]растет[ffffff] Кофейное дерево[ffb400] x5[-]","[DECEA3]Yetişen[ffffff] Kahve[ffb400] x5[-]","[DECEA3]生长中[ffffff] 咖啡[ffb400] x5[-]","[DECEA3]生長中[ffffff] 咖啡[ffb400] x5[-]"
plantedCoffee3HarvestDescx5,blocks,Block,,,"[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-]",,"[00ff00]Sammeln[ffffff] Kaffeepflanze[ffb400] x5[-]","[00ff00]Cosechar[ffffff] Planta de café[ffb400] x5[-]","[00ff00]Récolter[ffffff] Plant de café[ffb400] x5[-]","[00ff00]Raccogli[ffffff] Pianta di caffè[ffb400] x5[-]","[00ff00]採取する：[ffffff] コーヒー[ffb400] x5[-]","[00ff00]수확[ffffff] 커피[ffb400] x5[-]","[00ff00]Pozyskaj[ffffff] Kawa — roślina[ffb400] x5[-]","[00ff00]Colher[ffffff] Planta de café[ffb400] x5[-]","[00ff00]Добыть[ffffff] Растение «Кофейное дерево»[ffb400] x5[-]","[00ff00]Topla[ffffff] Kahve Bitkisi[ffb400] x5[-]","[00ff00]收集[ffffff] 咖啡植株[ffb400] x5[-]","[00ff00]收穫[ffffff] 咖啡樹[ffb400] x5[-]"
plantedCorn1x5,blocks,Block,,,"[aaaaac][aaaaab][DECEA3]Seed[ffffff] Corn[ffb400] x5[-]",,"[aaaaac][aaaaab][DECEA3]Samen[ffffff] Mais[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semilla[ffffff] Maíz[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]graine[ffffff] Maïs[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]seme[ffffff] Granoturco[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] トウモロコシ（種子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]씨앗[ffffff] 옥수수[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]nasiono[ffffff] Kukurydza[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]semente[ffffff] Milho[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]семя[ffffff] Кукуруза[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]Tohum[ffffff] Mısır[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]种子[ffffff] 玉米（种子）[ffb400] x5[-]","[aaaaac][aaaaab][DECEA3]種子[ffffff] 玉米（種子）[ffb400] x5[-]"
